Date,^CNXAUTO,^CNXENERGY,^CNXIT,^CNXMEDIA,^CNXMETAL,^CNXREALTY
2015-02-19 00:00:00+05:30,8871.650390625,8831.5,12723.7998046875,2305.14990234375,2631.0,229.64999389648438
2015-02-20 00:00:00+05:30,8874.650390625,8669.7998046875,12571.9501953125,2316.85009765625,2622.050048828125,231.9499969482422
2015-02-23 00:00:00+05:30,8804.150390625,8551.4501953125,12531.2998046875,2266.89990234375,2601.199951171875,228.10000610351562
2015-02-24 00:00:00+05:30,8777.7001953125,8470.0,12566.2001953125,2295.60009765625,2568.800048828125,229.10000610351562
2015-02-25 00:00:00+05:30,8781.2998046875,8467.0,12633.349609375,2270.800048828125,2556.800048828125,229.89999389648438
2015-02-26 00:00:00+05:30,8640.7001953125,8506.599609375,12458.5,2239.300048828125,2529.64990234375,230.8000030517578
2015-02-27 00:00:00+05:30,8841.7998046875,8661.0498046875,12554.9501953125,2246.64990234375,2606.35009765625,241.10000610351562
2015-03-02 00:00:00+05:30,8919.5498046875,8711.7001953125,12663.7001953125,2229.699951171875,2599.800048828125,238.60000610351562
2015-03-03 00:00:00+05:30,8838.7998046875,8861.849609375,12855.900390625,2259.5,2586.25,234.89999389648438
2015-03-04 00:00:00+05:30,8777.849609375,8746.0498046875,12730.599609375,2226.75,2519.89990234375,234.25
2015-03-05 00:00:00+05:30,8825.650390625,8743.25,12665.5,2240.0,2474.800048828125,234.14999389648438
2015-03-09 00:00:00+05:30,8727.0498046875,8551.5,12422.25,2207.050048828125,2414.300048828125,227.60000610351562
2015-03-10 00:00:00+05:30,8756.400390625,8465.9501953125,12405.0498046875,2218.89990234375,2427.75,223.0
2015-03-11 00:00:00+05:30,8761.5,8430.900390625,12352.349609375,2215.800048828125,2386.75,224.3000030517578
2015-03-12 00:00:00+05:30,8851.650390625,8543.0498046875,12423.650390625,2251.550048828125,2423.0,227.75
2015-03-13 00:00:00+05:30,8721.75,8430.599609375,12312.150390625,2207.800048828125,2391.14990234375,225.9499969482422
2015-03-16 00:00:00+05:30,8697.849609375,8364.0498046875,12419.0498046875,2232.14990234375,2353.14990234375,228.85000610351562
2015-03-17 00:00:00+05:30,8807.400390625,8468.9501953125,12383.150390625,2258.75,2380.699951171875,230.25
2015-03-18 00:00:00+05:30,8748.75,8476.75,12276.099609375,2292.0,2387.75,230.5
2015-03-19 00:00:00+05:30,8719.5498046875,8436.7998046875,12275.2001953125,2261.699951171875,2388.35009765625,226.85000610351562
2015-03-20 00:00:00+05:30,8585.9501953125,8355.25,12363.5,2215.300048828125,2366.0,218.0500030517578
2015-03-23 00:00:00+05:30,8597.7998046875,8335.2001953125,12244.4501953125,2197.449951171875,2373.5,217.5500030517578
2015-03-24 00:00:00+05:30,8480.7998046875,8387.0498046875,12180.0,2205.39990234375,2366.25,216.89999389648438
2015-03-25 00:00:00+05:30,8515.650390625,8319.099609375,12225.599609375,2181.699951171875,2343.35009765625,217.0
2015-03-26 00:00:00+05:30,8385.349609375,8196.099609375,11902.099609375,2154.10009765625,2288.0,213.1999969482422
2015-03-27 00:00:00+05:30,8435.0,8116.5,,2138.25,2292.85009765625,211.64999389648438
2015-03-30 00:00:00+05:30,8574.4501953125,8183.7001953125,12100.849609375,2178.60009765625,2328.300048828125,216.0500030517578
2015-03-31 00:00:00+05:30,8621.75,8264.25,12083.0,2188.89990234375,2324.449951171875,216.14999389648438
2015-04-01 00:00:00+05:30,8710.75,8313.150390625,,2204.0,2347.64990234375,219.39999389648438
2015-04-06 00:00:00+05:30,8792.0,8372.349609375,11969.25,2174.949951171875,2339.949951171875,234.14999389648438
2015-04-07 00:00:00+05:30,8794.5,8436.599609375,11989.349609375,2168.75,2392.0,230.25
2015-04-08 00:00:00+05:30,8838.75,8568.9501953125,12214.2998046875,2176.35009765625,2431.25,232.85000610351562
2015-04-09 00:00:00+05:30,8848.150390625,8688.25,12279.400390625,2251.699951171875,2468.14990234375,230.9499969482422
2015-04-10 00:00:00+05:30,8879.0,8740.099609375,,2242.39990234375,2483.0,232.39999389648438
2015-04-13 00:00:00+05:30,8817.849609375,8849.900390625,,2244.199951171875,2485.0,232.6999969482422
2015-04-15 00:00:00+05:30,8682.0,8838.0498046875,12154.5498046875,2238.35009765625,2467.0,229.9499969482422
2015-04-16 00:00:00+05:30,8666.400390625,8910.650390625,12059.0,2212.300048828125,2464.39990234375,224.3000030517578
2015-04-17 00:00:00+05:30,8558.2001953125,8900.2998046875,,2192.0,2488.550048828125,222.14999389648438
2015-04-20 00:00:00+05:30,8398.599609375,8657.099609375,11562.2001953125,2138.050048828125,2442.199951171875,216.0500030517578
2015-04-21 00:00:00+05:30,8284.900390625,8563.650390625,11558.400390625,2123.800048828125,2446.25,215.3000030517578
2015-04-22 00:00:00+05:30,8280.2998046875,8548.2001953125,11492.0,2128.14990234375,2459.199951171875,215.35000610351562
2015-04-23 00:00:00+05:30,8228.7998046875,8495.849609375,11451.5498046875,2138.449951171875,2495.14990234375,213.5500030517578
